AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.19.0.3. Set the 'ServerName' directive globally to suppress this message
[Tue Sep 14 12:24:05.731552 2021] [php7:warn] [pid 29] [client 172.18.0.1:50940] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1667, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:24:05.788565 2021] [php7:warn] [pid 19] [client 172.18.0.1:50930] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1667, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:24:05.788717 2021] [php7:warn] [pid 19] [client 172.18.0.1:50930] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1691, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:24:05.788874 2021] [php7:warn] [pid 19] [client 172.18.0.1:50930] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1667, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:24:05.807117 2021] [php7:warn] [pid 29] [client 172.18.0.1:50940] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1340, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:24:05.807178 2021] [php7:warn] [pid 29] [client 172.18.0.1:50940] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1343, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.519924 2021] [php7:warn] [pid 20] [client 172.18.0.1:50952] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 492, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.519987 2021] [php7:warn] [pid 20] [client 172.18.0.1:50952] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 493, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.520019 2021] [php7:warn] [pid 20] [client 172.18.0.1:50952] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 27, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.520030 2021] [php7:warn] [pid 20] [client 172.18.0.1:50952] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 28, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.520502 2021] [php7:warn] [pid 20] [client 172.18.0.1:50952] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6470, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.520733 2021] [php7:warn] [pid 20] [client 172.18.0.1:50952] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6584, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.523363 2021] [php7:warn] [pid 20] [client 172.18.0.1:50952] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/includes/misc.php on line 1310, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.549417 2021] [php7:warn] [pid 22] [client 172.18.0.1:50960] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1667, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.549530 2021] [php7:warn] [pid 22] [client 172.18.0.1:50960] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1691, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.549646 2021] [php7:warn] [pid 22] [client 172.18.0.1:50960] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1667, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.604137 2021] [php7:warn] [pid 22] [client 172.18.0.1:50960] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 691, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.604318 2021] [php7:warn] [pid 22] [client 172.18.0.1:50960] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 692, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.604368 2021] [php7:warn] [pid 22] [client 172.18.0.1:50960] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 693, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:25:05.604404 2021] [php7:warn] [pid 22] [client 172.18.0.1:50960] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 694, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:26:05.502703 2021] [php7:warn] [pid 21] [client 172.18.0.1:50968] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 492, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:26:05.502835 2021] [php7:warn] [pid 21] [client 172.18.0.1:50968] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 493, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:26:05.502887 2021] [php7:warn] [pid 21] [client 172.18.0.1:50968] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 27, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:26:05.502918 2021] [php7:warn] [pid 21] [client 172.18.0.1:50968] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 28, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:26:05.503451 2021] [php7:warn] [pid 21] [client 172.18.0.1:50968] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6470, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:26:05.503762 2021] [php7:warn] [pid 21] [client 172.18.0.1:50968] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6584, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:26:05.507016 2021] [php7:warn] [pid 21] [client 172.18.0.1:50968] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/includes/misc.php on line 1310, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.506179 2021] [php7:warn] [pid 25] [client 172.18.0.1:50976] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 492, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.506240 2021] [php7:warn] [pid 25] [client 172.18.0.1:50976] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 493, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.506292 2021] [php7:warn] [pid 25] [client 172.18.0.1:50976] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 27, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.506306 2021] [php7:warn] [pid 25] [client 172.18.0.1:50976] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 28, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.506764 2021] [php7:warn] [pid 25] [client 172.18.0.1:50976] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6470, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.506993 2021] [php7:warn] [pid 25] [client 172.18.0.1:50976] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6584, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.510027 2021] [php7:warn] [pid 25] [client 172.18.0.1:50976] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/includes/misc.php on line 1310, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.542820 2021] [php7:warn] [pid 23] [client 172.18.0.1:50984] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1667, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.542997 2021] [php7:warn] [pid 23] [client 172.18.0.1:50984] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1691, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.543134 2021] [php7:warn] [pid 23] [client 172.18.0.1:50984] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1667, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.587276 2021] [php7:warn] [pid 23] [client 172.18.0.1:50984] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 691, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.587426 2021] [php7:warn] [pid 23] [client 172.18.0.1:50984] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 692, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.587467 2021] [php7:warn] [pid 23] [client 172.18.0.1:50984] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 693, referer: http://localhost/wp-admin/post-new.php
[Tue Sep 14 12:27:05.587496 2021] [php7:warn] [pid 23] [client 172.18.0.1:50984] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 694, referer: http://localhost/wp-admin/post-new.php
